Date,Open,High,Low,Close,Adj Close,Volume,7-day MA,30-day MA,7-day Volatility,30-day Volatility,RSI
2014-10-26,0.00253202928144595,0.0021506931228662696,0.002604131795864101,0.002620631458223303,354.70401,1.526640943804796e-05,0.002492420704179074,0.002308094251487125,0.003360315629620016,0.0020832176766056587,0.3608053358787944
2014-10-27,0.0026402332444132232,0.002142104072289334,0.002692909034198672,0.0025951821564782042,352.989014,2.0282621634863417e-05,0.0024271109440745144,0.002283304266322349,0.003168951771944585,0.0020237560700407924,0.276142541115809
2014-10-28,0.002617048648648385,0.002161819171736091,0.0027362555385158395,0.002663873128019921,357.618011,5.5029030263173265e-06,0.0023639864718944976,0.002272881828213355,0.002285487274978873,0.0020260846652487684,0.23034259494501227
2014-10-29,0.0026745494627911782,0.0021304533645549297,0.0024744241786477748,0.002337008241376624,335.591003,3.498421213296549e-05,0.002259934024729825,0.0022516373642415496,0.001597446251844286,0.0021083931685770834,0.18920425630369522
2014-10-30,0.0023572112767511542,0.0020295460080195617,0.002470331235910596,0.0024811568356933886,345.304993,6.913377556453187e-05,0.0022312516197843376,0.002229453638974543,0.001558145554853234,0.002105308263177097,0.2913959292651365
2014-10-31,0.002495248924603953,0.0019877252282778342,0.0025015952402374537,0.0023775196324856635,338.321014,1.8893297541045062e-05,0.0021874492900436793,0.0022053226811965545,0.001603013676989203,0.002131403760947837,0.26241242640508894
2014-11-01,0.0024008635721675,0.001878126922439968,0.002258627852240123,0.0021909599227401483,325.748993,3.06660811563828e-05,0.002140370060912865,0.002179045209282367,0.002348832765412976,0.002234765801882958,0.1799516109067947
2014-11-02,0.002214215918743509,0.0017107405632073242,0.002252148733976193,0.0021930820136348552,325.891998,7.661940021497643e-06,0.0020773439887267512,0.002161133717479546,0.0025230078074681235,0.002337401324989148,0.1847666685664211
2014-11-03,0.002206705295475469,0.0017829508005210663,0.00232547512707091,0.0022177447149523705,327.553986,2.004185484666069e-05,0.002021705045122819,0.0021604347264692334,0.0023770651630838947,0.002344261271749711,0.21145794859769926
2014-11-04,0.0022303351597070978,0.0017503598901017735,0.002319373501503452,0.0022613427796793623,330.492004,2.7754940002457016e-05,0.001962367096932911,0.002165752764253202,0.0013893779889143,0.0022869532190296603,0.20643720292663062
2014-11-05,0.0022826114647787285,0.0019195396260748192,0.0024040430562481683,0.002394807064437926,339.485992,3.961291801977419e-05,0.0019708873577837707,0.002170764456877853,0.001476466248605749,0.0022458758064319555,0.2762570455859935
2014-11-06,0.0024128567437707465,0.002059482899929508,0.0025209579090492446,0.002540291594400141,349.290009,3.670605083250289e-05,0.001979604552059507,0.0021777452498065223,0.001721101680242441,0.002204439894041061,0.42839740860640246
2014-11-07,0.0025666276906999553,0.00205607060499945,0.002571584129087914,0.002438271560827145,342.415009,3.1113422999552376e-05,0.0019885601371258874,0.0021721379222074473,0.00182541373414554,0.002229143400107616,0.3978928310008581
2014-11-08,0.002452872633039505,0.001972953704380581,0.0025772930529029126,0.002483872631246017,345.488007,7.467759469828814e-06,0.0020317390904473947,0.0021617288005114275,0.0018094600983298292,0.0022482222218366496,0.4670013926322464
2014-11-09,0.002500696283128778,0.002214926635201786,0.002609025351162186,0.0027476556448916348,363.264008,5.2116834864139396e-05,0.002113490097631487,0.00216263556112821,0.0024191979341167827,0.0022486792266284304,0.5178553082076959
2014-11-10,0.002751376062380869,0.002378098793864015,0.0028099902955189817,0.0028019674454643293,366.924011,6.9909358046766e-05,0.0021996117484769434,0.002165099590334284,0.0026362012714688065,0.002251531567238052,0.5426324650618851
2014-11-11,0.00280469102045762,0.0023269742725984107,0.002903237969287204,0.002813408469145004,367.695007,2.8277503658745543e-05,0.0022809930540455443,0.0021593169778242644,0.0024428996592348344,0.0022291916504538975,0.5260516087201622
2014-11-12,0.0028362763014552167,0.0031786771406181703,0.0029674271330867212,0.0036424195224612176,423.561005,0.00011359813012003556,0.0024649065495135616,0.0021769764774890953,0.005893942140198256,0.002472569754344722,0.8050475231741981
2014-11-13,0.003716275234447164,0.003577858252846515,0.0034679213858343867,0.003600483427148059,420.734985,0.000151100192995381,0.002621191928497548,0.0021875598105784706,0.007145001407582747,0.002617401952641909,0.7727019504459209
2014-11-14,0.003584827334292665,0.0030260627573234916,0.003221223776737007,0.0032604118208597547,397.817993,6.745638611820113e-05,0.0027423855636005065,0.0021891820650744693,0.006528916892111771,0.002632409044011531,0.6853029696494168
2014-11-15,0.003306272968289378,0.0028259399743083063,0.003013084673850661,0.002938622130391343,376.132996,2.796009040187236e-05,0.0028094212599918816,0.002185760125734637,0.005522448735423631,0.0026165478152963876,0.6431893873360589
2014-11-16,0.002936391218135321,0.002611162250153577,0.003067365960806069,0.0031129686991635463,387.881989,1.7070308297351492e-05,0.00286327291907013,0.0021879572369125056,0.004999698585733434,0.002630646946296347,0.6676316508504211
2014-11-17,0.0031385348197889456,0.002894052156350589,0.0031111659879963114,0.003105934896415392,387.40799,0.00010144752785244122,0.0029080814780528498,0.00218580807281279,0.004463275841518372,0.002614733649331254,0.6623404140409734
2014-11-18,0.0031301635677829505,0.0026345370857831186,0.0030147310579371218,0.0029247474355039707,375.197998,7.495947704570704e-05,0.0029244942177246835,0.0021781639925238148,0.004143500721474641,0.002571812700550831,0.6081090952087228
2014-11-19,0.002924012119487673,0.0025481970182351264,0.003056703098569016,0.0030042413714676617,380.554993,3.7090137969186056e-05,0.0028304188710689604,0.002176943960827784,0.003285619896880606,0.0025650383656678163,0.5999152744915665
2014-11-20,0.00301916932601293,0.0024832198989290866,0.0027982097111485206,0.002667167225060313,357.839996,5.504478695357283e-05,0.002692836528091356,0.0021616882849453596,0.0025692915183679814,0.0025182561495700855,0.5004410733688587
2014-11-21,0.002686275390194799,0.002131123988823474,0.002606865499075328,0.002563410936649764,350.847992,6.819977138497146e-05,0.002590089983573472,0.0021444747111680237,0.0029205543329642297,0.0024850366565868395,0.5000989814198838
2014-11-22,0.0025931370536667916,0.002232643656375594,0.0027090545119141654,0.002594158231483794,352.920013,2.6665078505563002e-05,0.0025393117476691894,0.002141546123751553,0.003345327090463927,0.0024883363118914353,0.49741091188858244
2014-11-23,0.0026164548188267445,0.0023201937056708186,0.002743746821721224,0.00281159794372301,367.572998,2.631917213765991e-05,0.002494885973697099,0.002146462459777835,0.002909168101037224,0.0024929714807718937,0.4888361964255217
2014-11-24,0.0028208845346772457,0.002558813077690552,0.0029475514644778456,0.0029500187697926858,376.901001,7.127702737620161e-05,0.002471902009676375,0.002162248232252671,0.002453267111985489,0.002500969340963828,0.5041896769610115
2014-11-25,0.00296839187424686,0.0026680607311738696,0.0030701148730732826,0.0029269732381098975,375.347992,5.564029297409793e-05,0.0024722301204890273,0.002173246583512705,0.0024575119185439374,0.002513098681829884,0.4976562184447265
2014-11-26,0.002955523572512542,0.002420123823097576,0.002934668382133296,0.00282342480346084,368.369995,3.614958037408877e-05,0.0024455755236654645,0.0021814410021942323,0.002085535835112198,0.0025106088584094612,0.2713860971266062
2014-11-27,0.0028736360015685163,0.002366083172619711,0.002971913245779673,0.0028427161314616397,369.670013,8.073409037880558e-06,0.002471453602065715,0.002187861863798483,0.002028566348147087,0.0025132296566740286,0.28465242134029933
2014-11-28,0.0028568930374304378,0.0024950753081960375,0.0028234924030558807,0.0029432815893646897,376.446991,4.852926725436357e-05,0.0025274512310708075,0.002209628425457942,0.0016070038024321603,0.002469215446178294,0.385755083084999
2014-11-29,0.0029574976024805207,0.0025645291762341604,0.0030302570573602864,0.0029290953290046036,375.490997,2.6957417824729865e-05,0.0025768250987096104,0.0022257104136678136,0.0006639969286299038,0.002451197029566597,0.4732411157123956
2014-11-30,0.0029479685693413163,0.002490540246212163,0.003047837351678357,0.002967024522577343,378.046997,9.345370007366718e-06,0.0025997368973389905,0.0022468749503925666,0.0005881875602105043,0.002406302435482004,0.4214406113419528
2014-12-01,0.002988622683177678,0.0025070904628176722,0.003098584791064946,0.002984801947476308,379.244995,1.666399653406499e-05,0.002604864367612424,0.0022753756447355246,0.000667271470452183,0.0022817172710932862,0.4311533337593706
2014-12-02,0.0030034804068397075,0.0025125733812639056,0.003116618185362777,0.003015519356005229,381.315002,1.8376717438072812e-05,0.0026179171597254932,0.002304902974582948,0.0008277496958086649,0.002139310835038307,0.514587278541403
2014-12-03,0.003040171528906467,0.002497816541398799,0.003063499779505427,0.0029219578293845066,375.01001,2.1157645074591915e-05,0.002632442145509439,0.002330185791694329,0.0005805653755000383,0.0019752354116160695,0.4423872486990686
2014-12-04,0.0029510555255704506,0.0024340787719042845,0.002964014051765841,0.0028417366055858402,369.604004,2.4546900631599577e-05,0.0026322977512894547,0.002351023220950103,0.0005850364424724847,0.0018099503564108033,0.5673127902526559
2014-12-05,0.00285790224236602,0.002441909094019797,0.002933762212380439,0.002949321368262819,376.854004,2.640522133297023e-05,0.0026331880893442454,0.002370931517802191,0.0005857221732393137,0.0016941601365524502,0.6764784648686432
2014-12-06,0.0029664772005440474,0.0024310602919257497,0.0030121333300298214,0.002918618902886452,374.785004,3.119283329999272e-06,0.0026316437346570083,0.0023845143096483984,0.000594902820097469,0.0016270416873669623,0.6446451813775558
2014-12-07,0.002937964374382472,0.002399621502042609,0.003047323898781292,0.0029232190344279105,375.095001,1.6442804513139799e-06,0.0026251862643148086,0.0024019250025656418,0.0005840446058595139,0.0015054763063656596,0.5497027032587148
2014-12-08,0.002939879048085284,0.00239578644697353,0.002875311922304582,0.0027275482604971948,361.908997,3.699582577167706e-05,0.002587263891473706,0.002410673499636484,0.0011250310637910721,0.0014178989436852772,0.3403649114879825
2014-12-09,0.002745883848983993,0.00220677501421406,0.0026195370290393255,0.002583755615932477,352.218994,7.693404964007972e-05,0.002523616580049023,0.0024047891240521605,0.0017824589773734944,0.0014669151205285922,0.2923445822190794
2014-12-10,0.0026020573103079313,0.0020509962001188453,0.002640893156522074,0.0024968864254428097,346.36499,2.9955178036186576e-05,0.002460955801680171,0.002393836036875451,0.002444184675170297,0.0015574774718694845,0.29826132872626177
2014-12-11,0.002485319002901144,0.0021818399965234494,0.002526077772683887,0.002558336200492485,350.506012,7.555441320401154e-05,0.0024191790794435633,0.0023846783751018184,0.002660094666477418,0.0016184335028461628,0.3277833201813247
2014-12-12,0.0025816933319819982,0.0020597307786409886,0.002685085432364796,0.0025885486729221507,352.541992,3.155677580717776e-05,0.0023659967253857614,0.0023468420675951097,0.0023776708779641273,0.0013775536166189374,0.27703259687855886
2014-12-13,0.0026046700101268225,0.0020509525854811583,0.002644261547081618,0.0025118891873748645,347.376007,1.6415821536994484e-05,0.002306039738575157,0.002307759113147604,0.0020097221631363345,0.001121891978410178,0.25659115841908836
2014-12-14,0.002520748622509121,0.0020645866874563655,0.0026265904364242707,0.0025750448857786556,351.631989,1.8522317235435644e-05,0.0022547145660042284,0.0022831529157923947,0.0008789837438310902,0.0010443112424745255,0.27498437369894724
2014-12-15,0.0025895300807459664,0.0020426990511859125,0.002619280287487461,0.0024817505255120336,345.345001,3.233862677383846e-05,0.0022184809420703463,0.002266750209008297,0.0004193133905501102,0.0011104713628337704,0.23565851990327638
2014-12-16,0.002505104543365171,0.001955849008805484,0.0023493538584843134,0.0022104441761891637,327.062012,7.10912522922866e-05,0.0021634502221221253,0.0022343475712481397,0.0016909706012163453,0.0012617118319118723,0.16030705911583412
2014-12-17,0.0022257932699495035,0.001782250808188229,0.0021694731061057473,0.00210232503628615,319.776001,9.019018461563452e-05,0.0021052869970037353,0.0021983157450511993,0.0026707910283840035,0.001443395067881728,0.15805141432150455
2014-12-18,0.0021208547327618405,0.0016328587169051672,0.0020045445171293086,0.0019779718157127858,311.395996,9.47636138670452e-05,0.0020197341140042397,0.002164324394492503,0.0034750127602361943,0.0017108674556836278,0.15150045275621946
2014-12-19,0.0019931175268537416,0.0015573821354833688,0.0020428619288411116,0.0020736405049149396,317.842987,5.102697336724539e-05,0.0019438302863258282,0.0021309137535507803,0.0033798263133979004,0.0018470009040455202,0.14418355109427541
2014-12-20,0.0020887050403265895,0.001729332910182223,0.002182945248630651,0.002253388778487295,329.955994,4.2574776911333216e-05,0.0019057241312672698,0.002116058186997219,0.0030298817025242704,0.0019250911790272263,0.24856767016473488
2014-12-21,0.0022656904763734844,0.0017191836629622597,0.0022261258126318965,0.0021181583377467925,320.842987,2.64787335594274e-05,0.0018383734074583812,0.0021000726283705406,0.002192867722821612,0.002044972510158959,0.222289610402523
2014-12-22,0.002139897852363824,0.001784627579921802,0.002249112677148471,0.002282028465561566,331.885986,4.673021222393513e-05,0.0018089319074706678,0.0020888664755382516,0.0013756371964655776,0.002098186617253635,0.33308873943922224
2014-12-23,0.0023024114917930935,0.0018162701818380247,0.002387715991164119,0.002321886839420074,334.571991,3.0372602112774746e-05,0.0018253599333430091,0.0020712847576835826,0.0016433198808916676,0.0021248178877214803,0.38648424120608005
2014-12-24,0.002337559365808329,0.0017937266199131337,0.0022631890889097178,0.002143251704579123,322.533997,2.615020798925255e-05,0.0018313930300592335,0.0020423200256397497,0.0016094236389216812,0.002167135245422364,0.36181515673151493
2014-12-25,0.0021579766219022756,0.0016177080329246203,0.002196749724887377,0.0020909283968848077,319.007996,1.1309115219548037e-05,0.001848044226146501,0.0020123041563177876,0.0012551009503781788,0.002216858342771375,0.32405504969298693
2014-12-26,0.002111459314301061,0.001745358467923148,0.0021917506123973396,0.002223235618650239,327.924011,2.9906169885215136e-05,0.001870096394746664,0.0019907560296487307,0.0010744275752888706,0.0022345426012167027,0.3644522066532997
2014-12-27,0.002236598767066693,0.0017087140063695464,0.002131382455830482,0.0020442590320314683,315.863007,2.6414908990720403e-05,0.0018392680854991206,0.0019620896438594586,0.0012979070740867754,0.0022916834854240006,0.341143900019331
2014-12-28,0.002067049666189024,0.0015791825278964897,0.002107942053337499,0.0020646779818986223,317.239014,1.6417816054766576e-05,0.0018313844200871102,0.0019305458201706945,0.0013977446863503887,0.0022960632339517847,0.32521324969015786
2014-12-29,0.0020899221628821857,0.0015826673680697746,0.002126504109588385,0.0019968773076564318,312.670013,1.820119987412857e-05,0.0017893496152486142,0.0018970771197749556,0.0014448082804513966,0.0023081665518730273,0.3306753601726236
2014-12-30,0.002015975522153789,0.0015030789222618768,0.002082190614397744,0.0019681927911245,310.737,1.8844574321183917e-05,0.0017372107412497641,0.0018612168390249608,0.0010574209651768242,0.00229388252232199,0.39191249779826
2014-12-31,0.001989184413594211,0.0015815882302356024,0.002094847403509067,0.002108512896335557,320.192993,2.2875209807474827e-05,0.0017320898115801538,0.0018297561130562853,0.0010040700303756921,0.0022080762171226252,0.4786315282798844
2015-01-01,0.0021305024487458216,0.0015851171370872856,0.0021521191201242344,0.0020203082302180453,314.248993,6.0461811743245995e-06,0.0017216795262237558,0.0017940258201025994,0.001025622402391927,0.002105064286225747,0.49134005240541523
2015-01-02,0.0020361619363386423,0.0015180983248706112,0.002145504026556378,0.002031927681372711,315.032013,5.544987351308504e-06,0.0016934783719075898,0.0017620717581934534,0.00043752780909938303,0.0020162209464714455,0.4610440310797085
2015-01-03,0.002047546316601047,0.0015080514284169198,0.0016549024567001688,0.0015281340284209093,281.082001,7.732981895228515e-05,0.001617395167622459,0.0017149105039724485,0.0026848683949746467,0.002156876394985927,0.25755017871308455
2015-01-04,0.0015473445540728505,0.0011009233967333954,0.0013004272240969123,0.0012775432364460736,264.195007,0.00014165216230897353,0.001501361777999313,0.0016548899506892123,0.004473392801801446,0.002351844438355691,0.238483891592473
2015-01-05,0.0013089401521428324,0.0009713042515262123,0.0014132795522727839,0.0014300760522913923,274.473999,0.00010841124418815094,0.001417808267901311,0.0016014479515517855,0.004875615714336766,0.002395839987744866,0.23379202518086764
2015-01-06,0.0014503469471008165,0.0011056333401448125,0.001528246105367551,0.0016039181301426677,286.188995,4.938178113637845e-05,0.0013641096808274505,0.0015540821147130043,0.004752641049964651,0.0023045348153991185,0.28580571310776043
2015-01-07,0.0016205342873888665,0.0012689656962024363,0.0016850639479496065,0.0017248287273460344,294.337006,5.400079936543697e-05,0.001307549892392501,0.0015180822532348307,0.004042990411968513,0.002231985277469339,0.3620349069856186
2015-01-08,0.0017401375921377456,0.0012016118051628244,0.0016714102029528142,0.001561774641085624,283.348999,4.008390914509858e-05,0.001239956374369724,0.0014813908631586925,0.0033266027156191543,0.0022500414907010084,0.33962418366099706
2015-01-09,0.0015657050692040428,0.0011575597670507743,0.0016466105609338772,0.0016665249681854762,290.40799,3.64826648420284e-05,0.0011860914984592697,0.0014515790399620937,0.002007361586943465,0.0022396517191645817,0.33051630492158024
2015-01-10,0.0016387317249293176,0.0011140034571977663,0.0015474271717074535,0.001434854166128513,274.79599,2.6640289498966983e-05,0.001172340893918056,0.0014112435360917196,0.0020889507362336396,0.0022701893616993212,0.3207887564171894
2015-01-11,0.0014503025671976292,0.0009902170078738585,0.0014125996908564836,0.0012992827336277962,265.660004,3.500729155289972e-05,0.0011755455644795717,0.0013649560212995585,0.002003264491667851,0.0023166765050802885,0.2912901241285655
2015-01-12,0.0013247028992887824,0.0008818001906364375,0.0014150314935511953,0.0013309792228541895,267.79599,3.694339844738203e-05,0.0011609374670897227,0.0013225587270059712,0.0022291234881437983,0.002342495993013337,0.3126461894739392
2015-01-13,0.0013432269224512472,0.0008245514947203495,0.0007309410534875886,0.0007086941459314914,225.860992,0.00019070249448198545,0.0010289703878061905,0.0012555525843281324,0.004855072095947273,0.002674466174813111,0.23394119420314083
2015-01-14,0.0006975659009357954,0.00017736027298435398,0.0,0.0,178.102997,0.00026135059341842387,0.0007747093163574005,0.0011664522205793132,0.008592528526257392,0.003507702287114751,0.1403839328125528
2015-01-15,0.0,0.0002527928023097121,8.1361773859132e-05,0.0004710134661207832,209.843994,0.00021614570290725288,0.0006139176385262708,0.0011040027892647033,0.00881513271838906,0.003861594558655095,0.25521062550298856
2015-01-16,0.0004775367233289629,0.00014377811019439203,0.00042683529937113593,0.00044508933717069986,208.097,9.262093191759605e-05,0.0004338629308768896,0.0010445043416605665,0.00799305442504055,0.00418066248996796,0.2507250049093044
2015-01-17,0.000459190947075317,0.0,0.00035288944308742255,0.00031395456672928326,199.259995,5.002002682344841e-05,0.0002686284768054449,0.0009847624213327158,0.0072381000257566025,0.0045288193019454625,0.2843796225790892
2015-01-18,0.00034365481554770195,0.0001015488168870371,0.0003473162680263605,0.0004783590717700923,210.339005,6.886935949417432e-05,0.00014761418330931772,0.0009274882696749397,0.005911850131906787,0.004727907111763212,0.3466832746135776
2015-01-19,0.0005131740230725217,7.286595882076202e-05,0.0005408201056364224,0.0005454620922146973,214.860992,3.631085138251805e-05,3.1819250101606297e-05,0.0008661699028855098,0.0030654108547203064,0.004817813467918621,0.3289096854654977
2015-01-20,0.0005344883250377346,5.1182586624102903e-05,0.0005081214961536436,0.0004928421622002227,211.315002,5.16766162987273e-05,0.0,0.0008078174371725596,0.0025559624595454153,0.004925292806469102,0.2837073467027936
2015-01-21,0.0005117938377689614,0.0002341423753943572,0.0005996326793527638,0.0007240678007681455,226.897003,6.841204506214428e-05,0.00010673654253669142,0.0007518831841070513,0.001599906057748312,0.004881249648305446,0.3089496543951131
2015-01-22,0.0007484470740274402,0.00036874847747739607,0.0008295356090836478,0.0008206567032534883,233.406006,7.87265512549713e-05,0.0001582782769064422,0.0006979856831986811,0.002337852306558772,0.0047700434955071916,0.3497414486495721
2015-01-23,0.0008403979587110447,0.00033704735816196324,0.000810837577528836,0.0008128362852384721,232.878998,5.330243321409391e-05,0.0002124887220105228,0.0006502208105486251,0.002624795001432906,0.004693419901776238,0.32573181199593
2015-01-24,0.0008282713950710286,0.0005319353201717713,0.0008837263213531013,0.0010349506221927528,247.847,5.3760602439454835e-05,0.0003187724513258189,0.0006123088597427243,0.002847533456102674,0.004579427119242969,0.4056548158251581
2015-01-25,0.0010457478822063224,0.0006320258537233013,0.0010931792782507607,0.0011220720507232446,253.718002,7.883511000799524e-05,0.0004136637000273398,0.0005727746384579318,0.003235010026538631,0.004391505318554965,0.4445938208857596
2015-01-26,0.0011455950945607144,0.0014239719873035458,0.0012470670742970261,0.0014152218315282208,273.472992,0.0002874368799623919,0.0005418770349021312,0.0005501908038620606,0.004253274963179677,0.004257695868664211,0.4904436166783719
2015-01-27,0.0014289139771336032,0.0009295853850920053,0.0011953231321249489,0.001266858941727152,263.475006,0.00010965411369127557,0.0006559766742238126,0.0005215473258193414,0.0036093052262064574,0.004096419363087318,0.5849518228432313
2015-01-28,0.0012832175899412262,0.0007991496647942768,0.0008387788335674456,0.0008282097026466842,233.914993,0.0001095207659316556,0.0006713284776432137,0.0004795895594615217,0.0033377719816676775,0.003968181709838774,0.6552416425186192
2015-01-29,0.0008378896629854704,0.00039334819761569287,0.000743114339610509,0.0008222444169221589,233.513,7.493354831466981e-05,0.0006715625262604186,0.0004384474640215575,0.0033340990050815754,0.0038271736136735054,0.570183345049942
2015-01-30,0.0008293401640706542,0.00045379047366723426,0.0008205491110483821,0.0007170636617359338,226.425003,5.895404178687633e-05,0.0006574444579089682,0.0003884913416529463,0.003595974226228019,0.003608084269233393,0.5462446728200333
2015-01-31,0.0007353704093897989,0.0003174929081513128,0.000676614365914209,0.0005840889247457435,217.464005,4.967383552443501e-05,0.0005909818715369949,0.00033692787416289517,0.0043465874285972,0.0034164209300479526,0.545710879007292
2015-02-01,0.000593265810957391,0.0002893498304405214,0.000611760549754379,0.0007251807020711089,226.972,6.614370849305323e-05,0.0005324751815931638,0.0002900127511533319,0.004388825409674546,0.003144460499155118,0.5404653815057872
2015-02-02,0.00073611259276741,0.00044393314267323226,0.0007725203923670235,0.0008922265094909424,238.229004,7.037094644545051e-05,0.00045537920746214784,0.0002671822568450534,0.0029831198263786407,0.0030545353100369034,0.562144018236387
2015-02-03,0.0008988339271750385,0.0004990820803201864,0.0008000689466531735,0.0007295732024402393,227.268005,9.935299926063262e-05,0.000376176649214265,0.0002475089138351634,0.0012625619592643413,0.003035162333451018,0.5321013149154185
2015-02-04,0.0007512522995066113,0.00026724349395742175,0.0007491707911099843,0.0007234147835176123,226.852997,5.892298429585373e-05,0.0003607285829815409,0.00022213820253775933,0.00119248225183646,0.0029708473890462197,0.47634527672771987
2015-02-05,0.0007535379535774018,0.00040354105947334323,0.0006526906869828123,0.000578850466838587,217.110992,4.730377854896719e-05,0.0003248493066503634,0.00018533599348062504,0.0013372572622967322,0.002847969796289075,0.4148642610984608
2015-02-06,0.0005940970064685844,0.00027383448084336787,0.0006754512431628289,0.0006553471506712074,222.266006,5.2771321624496404e-05,0.0003157515301693654,0.0001469392261485309,0.001361247502180037,0.0026214212653764336,0.4376556687283695
2015-02-07,0.0006788491443141705,0.00027075770219499957,0.0007717349888621051,0.0007367849874840562,227.753998,4.47046369608189e-05,0.000338260816976986,0.00011732026265108293,0.0011771853677906728,0.0024395313251084345,0.3977453992470668
2015-02-08,0.0007539535513329987,0.000258202752635924,0.0007486269049976116,0.0006723529182951424,223.412003,3.199955875258254e-05,0.0003304733487535117,8.162727483319561e-05,0.0012014814510848118,0.0021643518592387202,0.3563378749187458
2015-02-09,0.0006900704618286115,0.0001785706921903392,0.0006873375961718993,0.000623353593946328,220.110001,6.233360968613381e-05,0.000290838158020619,5.249259936097395e-05,0.0006493044304909861,0.0019915142872979665,0.2349381295500658
2015-02-10,0.000643953805306568,0.00014692787154473985,0.0006618583343899857,0.0006193322090709604,219.839005,4.3311038900346065e-05,0.0002745872731372361,2.8080863190709654e-05,0.0006112658644831325,0.0018635359798620914,0.26092245554253973
2015-02-11,0.0006357902334361552,0.00017024440850444767,0.0007032717329534992,0.0006096272176386737,219.184998,3.2161114692122125e-05,0.00025781357963408765,2.182721780067884e-06,0.0005269366484785955,0.0016955470945738905,0.3766107142111726
2015-02-12,0.000628012588610144,0.00015264397008834824,0.0006963240942071641,0.0006478978629892323,221.764008,2.647474452388321e-05,0.00026799201917864727,0.0,0.0004043554914169474,0.0016970834577169872,0.3990051529537657
2015-02-13,0.0006689935107101756,0.00041599411030685766,0.0007514209762294745,0.0008506468239474364,235.427002,0.00010493964354026684,0.00029678160471460855,3.0540112979267776e-05,0.0010550268772384418,0.0014428653100888107,0.5313790806770106
2015-02-14,0.0008702468129146491,0.0007010569762043607,0.0009668852256619603,0.001175538146025631,257.321014,0.00012485091445907747,0.00036145924280333317,5.5834115984099326e-05,0.0028724432940142527,0.0015031522651858167,0.6877679842394809
2015-02-15,0.0011964760450107045,0.0007856757602144656,0.0008484147749070353,0.0008417135046294563,234.824997,0.00014428293125036501,0.00038642508634468935,7.007380576309332e-05,0.002877024007080624,0.0014526515734630636,0.5133212570359627
2015-02-16,0.0008598122961654383,0.0004052325229062254,0.000868622988694391,0.0008271414082122184,233.843002,6.336620002985771e-05,0.0004164659287668698,8.849835479700753e-05,0.0027368133485284993,0.0013333482676188418,0.45388747862287593
2015-02-17,0.0008389878800546353,0.0004964280618108404,0.000918343038980203,0.0009720766177958437,243.610001,6.111353467183312e-05,0.00046846481415647144,0.00010622391282060937,0.0026219587936827837,0.0012933243129857382,0.5618265318811737
2015-02-18,0.0009927293937570811,0.00047420534671745087,0.0009187357407326622,0.0008639873641979371,236.326004,5.4952469273835934e-05,0.0005059606433786236,0.00011765967854530631,0.002161413852120125,0.001253794140130698,0.5228116764703138
2015-02-19,0.0008833382015870604,0.00045118028852495157,0.0009678517634354547,0.0009227064005424288,240.283005,3.5205888536778184e-05,0.0005464708181535205,0.0001330927608012263,0.0015953576852400391,0.0011937307841291525,0.5961939157916875
